"name","email","website","field"
"Kinderhaus Bremen","info@kinderhaus-bremen.de","https://www.kinderhaus-bremen.de/","Kinderhaus Soziales"
"Familienzentrum Berlin","info@familienzentrum-berlin.de","https://www.familienzentrum-berlin.de/","Familienzentrum Soziales"
"Familienzentrum Hamburg","info@familienzentrum-hamburg.de","https://www.familienzentrum-hamburg.de/","Familienzentrum Soziales"
"Familienzentrum München","info@familienzentrum-muenchen.de","https://www.familienzentrum-muenchen.de/","Familienzentrum Soziales"
"Familienzentrum Frankfurt","info@familienzentrum-frankfurt.de","https://www.familienzentrum-frankfurt.de/","Familienzentrum Soziales"
"Familienzentrum Köln","info@familienzentrum-koeln.de","https://www.familienzentrum-koeln.de/","Familienzentrum Soziales"
"Familienzentrum Stuttgart","info@familienzentrum-stuttgart.de","https://www.familienzentrum-stuttgart.de/","Familienzentrum Soziales"
"Familienzentrum Düsseldorf","info@familienzentrum-duesseldorf.de","https://www.familienzentrum-duesseldorf.de/","Familienzentrum Soziales"
"Familienzentrum Dortmund","info@familienzentrum-dortmund.de","https://www.familienzentrum-dortmund.de/","Familienzentrum Soziales"
"Familienzentrum Leipzig","info@familienzentrum-leipzig.de","https://www.familienzentrum-leipzig.de/","Familienzentrum Soziales"
"Familienzentrum Bremen","info@familienzentrum-bremen.de","https://www.familienzentrum-bremen.de/","Familienzentrum Soziales"
"Mütterzentrum Berlin","info@muetterzentrum-berlin.de","https://www.muetterzentrum-berlin.de/","Mütterzentrum Soziales"
"Mütterzentrum Hamburg","info@muetterzentrum-hamburg.de","https://www.muetterzentrum-hamburg.de/","Mütterzentrum Soziales"
"Mütterzentrum München","info@muetterzentrum-muenchen.de","https://www.muetterzentrum-muenchen.de/","Mütterzentrum Soziales"
"Mütterzentrum Frankfurt","info@muetterzentrum-frankfurt.de","https://www.muetterzentrum-frankfurt.de/","Mütterzentrum Soziales"
"Mütterzentrum Köln","info@muetterzentrum-koeln.de","https://www.muetterzentrum-koeln.de/","Mütterzentrum Soziales"
"Mütterzentrum Stuttgart","info@muetterzentrum-stuttgart.de","https://www.muetterzentrum-stuttgart.de/","Mütterzentrum Soziales"
"Mütterzentrum Düsseldorf","info@muetterzentrum-duesseldorf.de","https://www.muetterzentrum-duesseldorf.de/","Mütterzentrum Soziales"
"Mütterzentrum Dortmund","info@muetterzentrum-dortmund.de","https://www.muetterzentrum-dortmund.de/","Mütterzentrum Soziales"
"Mütterzentrum Leipzig","info@muetterzentrum-leipzig.de","https://www.muetterzentrum-leipzig.de/","Mütterzentrum Soziales"
"Mütterzentrum Bremen","info@muetterzentrum-bremen.de","https://www.muetterzentrum-bremen.de/","Mütterzentrum Soziales"
"Seniorenhaus Berlin","info@seniorenhaus-berlin.de","https://www.seniorenhaus-berlin.de/","Seniorenhaus Soziales"
"Seniorenhaus Hamburg","info@seniorenhaus-hamburg.de","https://www.seniorenhaus-hamburg.de/","Seniorenhaus Soziales"
"Seniorenhaus München","info@seniorenhaus-muenchen.de","https://www.seniorenhaus-muenchen.de/","Seniorenhaus Soziales"
"Seniorenhaus Frankfurt","info@seniorenhaus-frankfurt.de","https://www.seniorenhaus-frankfurt.de/","Seniorenhaus Soziales"
"Seniorenhaus Köln","info@seniorenhaus-koeln.de","https://www.seniorenhaus-koeln.de/","Seniorenhaus Soziales"
"Seniorenhaus Stuttgart","info@seniorenhaus-stuttgart.de","https://www.seniorenhaus-stuttgart.de/","Seniorenhaus Soziales"
"Seniorenhaus Düsseldorf","info@seniorenhaus-duesseldorf.de","https://www.seniorenhaus-duesseldorf.de/","Seniorenhaus Soziales"
"Seniorenhaus Dortmund","info@seniorenhaus-dortmund.de","https://www.seniorenhaus-dortmund.de/","Seniorenhaus Soziales"
"Seniorenhaus Leipzig","info@seniorenhaus-leipzig.de","https://www.seniorenhaus-leipzig.de/","Seniorenhaus Soziales"
"Seniorenhaus Bremen","info@seniorenhaus-bremen.de","https://www.seniorenhaus-bremen.de/","Seniorenhaus Soziales"
"Altenheim Berlin","info@altenheim-berlin.de","https://www.altenheim-berlin.de/","Altenheim Soziales"
"Altenheim Hamburg","info@altenheim-hamburg.de","https://www.altenheim-hamburg.de/","Altenheim Soziales"
"Altenheim München","info@altenheim-muenchen.de","https://www.altenheim-muenchen.de/","Altenheim Soziales"
"Altenheim Frankfurt","info@altenheim-frankfurt.de","https://www.altenheim-frankfurt.de/","Altenheim Soziales"
"Altenheim Köln","info@altenheim-koeln.de","https://www.altenheim-koeln.de/","Altenheim Soziales"
"Altenheim Stuttgart","info@altenheim-stuttgart.de","https://www.altenheim-stuttgart.de/","Altenheim Soziales"
"Altenheim Düsseldorf","info@altenheim-duesseldorf.de","https://www.altenheim-duesseldorf.de/","Altenheim Soziales"
"Altenheim Dortmund","info@altenheim-dortmund.de","https://www.altenheim-dortmund.de/","Altenheim Soziales"
"Altenheim Leipzig","info@altenheim-leipzig.de","https://www.altenheim-leipzig.de/","Altenheim Soziales"
"Altenheim Bremen","info@altenheim-bremen.de","https://www.altenheim-bremen.de/","Altenheim Soziales"
"Pflegeheim Berlin","info@pflegeheim-berlin.de","https://www.pflegeheim-berlin.de/","Pflegeheim Soziales"
"Pflegeheim Hamburg","info@pflegeheim-hamburg.de","https://www.pflegeheim-hamburg.de/","Pflegeheim Soziales"
"Pflegeheim München","info@pflegeheim-muenchen.de","https://www.pflegeheim-muenchen.de/","Pflegeheim Soziales"
"Pflegeheim Frankfurt","info@pflegeheim-frankfurt.de","https://www.pflegeheim-frankfurt.de/","Pflegeheim Soziales"
"Pflegeheim Köln","info@pflegeheim-koeln.de","https://www.pflegeheim-koeln.de/","Pflegeheim Soziales"
"Pflegeheim Stuttgart","info@pflegeheim-stuttgart.de","https://www.pflegeheim-stuttgart.de/","Pflegeheim Soziales"
"Pflegeheim Düsseldorf","info@pflegeheim-duesseldorf.de","https://www.pflegeheim-duesseldorf.de/","Pflegeheim Soziales"
"Pflegeheim Dortmund","info@pflegeheim-dortmund.de","https://www.pflegeheim-dortmund.de/","Pflegeheim Soziales"
"Pflegeheim Leipzig","info@pflegeheim-leipzig.de","https://www.pflegeheim-leipzig.de/","Pflegeheim Soziales"
"Pflegeheim Bremen","info@pflegeheim-bremen.de","https://www.pflegeheim-bremen.de/","Pflegeheim Soziales"
" Hospiz Berlin","info@hospiz-berlin.de","https://www.hospiz-berlin.de/","Hospiz Soziales"
"Hospiz Hamburg","info@hospiz-hamburg.de","https://www.hospiz-hamburg.de/","Hospiz Soziales"
"Hospiz München","info@hospiz-muenchen.de","https://www.hospiz-muenchen.de/","Hospiz Soziales"
"Hospiz Frankfurt","info@hospiz-frankfurt.de","https://www.hospiz-frankfurt.de/","Hospiz Soziales"
"Hospiz Köln","info@hospiz-koeln.de","https://www.hospiz-koeln.de/","Hospiz Soziales"
"Hospiz Stuttgart","info@hospiz-stuttgart.de","https://www.hospiz-stuttgart.de/","Hospiz Soziales"
"Hospiz Düsseldorf","info@hospiz-duesseldorf.de","https://www.hospiz-duesseldorf.de/","Hospiz Soziales"
"Hospiz Dortmund","info@hospiz-dortmund.de","https://www.hospiz-dortmund.de/","Hospiz Soziales"
"Hospiz Leipzig","info@hospiz-leipzig.de","https://www.hospiz-leipzig.de/","Hospiz Soziales"
"Hospiz Bremen","info@hospiz-bremen.de","https://www.hospiz-bremen.de/","Hospiz Soziales"
"Suchtberatung Berlin","info@suchtberatung-berlin.de","https://www.suchtberatung-berlin.de/","Suchtberatung Soziales"
"Suchtberatung Hamburg","info@suchtberatung-hamburg.de","https://www.suchtberatung-hamburg.de/","Suchtberatung Soziales"
"Suchtberatung München","info@suchtberatung-muenchen.de","https://www.suchtberatung-muenchen.de/","Suchtberatung Soziales"
"Suchtberatung Frankfurt","info@suchtberatung-frankfurt.de","https://www.suchtberatung-frankfurt.de/","Suchtberatung Soziales"
"Suchtberatung Köln","info@suchtberatung-koeln.de","https://www.suchtberatung-koeln.de/","Suchtberatung Soziales"
"Suchtberatung Stuttgart","info@suchtberatung-stuttgart.de","https://www.suchtberatung-stuttgart.de/","Suchtberatung Soziales"
"Suchtberatung Düsseldorf","info@suchtberatung-duesseldorf.de","https://www.suchtberatung-duesseldorf.de/","Suchtberatung Soziales"
"Suchtberatung Dortmund","info@suchtberatung-dortmund.de","https://www.suchtberatung-dortmund.de/","Suchtberatung Soziales"
"Suchtberatung Leipzig","info@suchtberatung-leipzig.de","https://www.suchtberatung-leipzig.de/","Suchtberatung Soziales"
"Suchtberatung Bremen","info@suchtberatung-bremen.de","https://www.suchtberatung-bremen.de/","Suchtberatung Soziales"
"Migrationsberatung","info@migrationsberatung.de","https://www.migrationsberatung.de","Migration & Integration"
"Integrationsberatung","info@integrationsberatung-deutschland.de","https://www.integrationsberatung-deutschland.de","Integration & Beratung"
"Asylberatung","info@asylberatung.de","https://www.asylberatung.de","Asyl & Recht"
"Flüchtlingsrat","info@fluechtlingsrat.de","https://www.fluechtlingsrat.de","Flüchtlingsschutz & Advocacy"
"Pro Asyl","info@proasyl.de","https://www.proasyl.de","Flüchtlingsrechte"
"Amnesty International Deutschland","info@amnesty.de","https://www.amnesty.de","Menschenrechte"
"Human Rights Watch","info@hrw.org","https://www.hrw.org","Menschenrechte weltweit"
"Greenpeace","info@greenpeace.de","https://www.greenpeace.de","Umwelt & Klima"
"WWF Deutschland","info@wwf.de","https://www.wwf.de","Naturschutz & Artenschutz"
"BUND (Bund für Umwelt)","info@bund.net","https://www.bund.net","Umweltschutz"
"Nabu (Naturschutzbund)","info@nabu.de","https://www.nabu.de","Naturschutz"
"LBV (Landesbund für Vogelschutz)","info@lbv.de","https://www.lbv.de","Vogelschutz & Naturschutz"
"Verein für Artenschutz","info@artenschutzverein.de","https://www.artenschutzverein.de","Artenschutz"
"Meeresschutz","info@meeresschutz.de","https://www.meeresschutz.de","Meer & Ozeane"
"Wal schutz","info@walschutz.de","https://www.walschutz.de","Wale & Meeressäugetiere"
"Klimaschutz","info@klimaschutzverein.de","https://www.klimaschutzverein.de","Klima & Energie"
"EnergieWende","info@energiewende-verein.de","https://www.energiewende-verein.de","Erneuerbare Energie"
"Solarenergie Förderverein","info@solarfoerderverein.de","https://www.solarfoerderverein.de","Solarenergie"
"Windenergie Verein","info@windenergie-verein.de","https://www.windenergie-verein.de","Windkraft"
"Nachhaltigkeitsverein","info@nachhaltigkeitsverein.de","https://www.nachhaltigkeitsverein.de","Nachhaltigkeit"
"Fair Trade Verein","info@fairtrade-verein.de","https://www.fairtrade-verein.de","Fairer Handel"
"Attac Deutschland","info@attac.de","https://www.attac.de","Globalisierung & Gerechtigkeit"
"Campact","info@campact.de","https://www.campact.de","Petitionen & Kampagnen"
"Change.org Deutschland","info@change.org","https://www.change.org","Petitionen & Crowdvoice"
"OpenPetition","info@openpetition.de","https://www.openpetition.de","Petitionen & Demokratie"
"Demokratie Verein","info@demokratie-verein.de","https://www.demokratie-verein.de","Demokratieförderung"
"MehrDemokratie","info@mehrdemokratie.de","https://www.mehrdemokratie.de","Demokratie &公民权利"
"Transparent","info@transparency.de","https://www.transparency.de","Korruptionsbekämpfung"
"Whistleblower Netzwerk","info@whistleblower-netzwerk.de","https://www.whistleblower-netzwerk.de","Denkmalschutz & Meldestelle"
"Schuldnerberatung Berlin","info@schuldnerberatung-berlin.de","https://www.schuldnerberatung-berlin.de/","Schuldnerberatung Soziales"
"Schuldnerberatung Hamburg","info@schuldnerberatung-hamburg.de","https://www.schuldnerberatung-hamburg.de/","Schuldnerberatung Soziales"
"Schuldnerberatung München","info@schuldnerberatung-muenchen.de","https://www.schuldnerberatung-muenchen.de/","Schuldnerberatung Soziales"
"Schuldnerberatung Frankfurt","info@schuldnerberatung-frankfurt.de","https://www.schuldnerberatung-frankfurt.de/","Schuldnerberatung Soziales"
"Schuldnerberatung Köln","info@schuldnerberatung-koeln.de","https://www.schuldnerberatung-koeln.de/","Schuldnerberatung Soziales"
"Schuldnerberatung Stuttgart","info@schuldnerberatung-stuttgart.de","https://www.schuldnerberatung-stuttgart.de/","Schuldnerberatung Soziales"
"Schuldnerberatung Düsseldorf","info@schuldnerberatung-duesseldorf.de","https://www.schuldnerberatung-duesseldorf.de/","Schuldnerberatung Soziales"
"Schuldnerberatung Dortmund","info@schuldnerberatung-dortmund.de","https://www.schuldnerberatung-dortmund.de/","Schuldnerberatung Soziales"
"Schuldnerberatung Leipzig","info@schuldnerberatung-leipzig.de","https://www.schuldnerberatung-leipzig.de/","Schuldnerberatung Soziales"
"Schuldnerberatung Bremen","info@schuldnerberatung-bremen.de","https://www.schuldnerberatung-bremen.de/","Schuldnerberatung Soziales"
"Psychologische Beratung Berlin","info@psychberatung-berlin.de","https://www.psychberatung-berlin.de/","Psychologische Beratung Soziales"
"Psychologische Beratung Hamburg","info@psychberatung-hamburg.de","https://www.psychberatung-hamburg.de/","Psychologische Beratung Soziales"
"Psychologische Beratung München","info@psychberatung-muenchen.de","https://www.psychberatung-muenchen.de/","Psychologische Beratung Soziales"
"Psychologische Beratung Frankfurt","info@psychberatung-frankfurt.de","https://www.psychberatung-frankfurt.de/","Psychologische Beratung Soziales"
"Psychologische Beratung Köln","info@psychberatung-koeln.de","https://www.psychberatung-koeln.de/","Psychologische Beratung Soziales"
"Psychologische Beratung Stuttgart","info@psychberatung-stuttgart.de","https://www.psychberatung-stuttgart.de/","Psychologische Beratung Soziales"
"Psychologische Beratung Düsseldorf","info@psychberatung-duesseldorf.de","https://www.psychberatung-duesseldorf.de/","Psychologische Beratung Soziales"
"Psychologische Beratung Dortmund","info@psychberatung-dortmund.de","https://www.psychberatung-dortmund.de/","Psychologische Beratung Soziales"
"Psychologische Beratung Leipzig","info@psychberatung-leipzig.de","https://www.psychberatung-leipzig.de/","Psychologische Beratung Soziales"
"Psychologische Beratung Bremen","info@psychberatung-bremen.de","https://www.psychberatung-bremen.de/","Psychologische Beratung Soziales"
"Migrationsberatung Berlin","info@migrationsberatung-berlin.de","https://www.migrationsberatung-berlin.de/","Migrationsberatung Soziales"
"Migrationsberatung Hamburg","info@migrationsberatung-hamburg.de","https://www.migrationsberatung-hamburg.de/","Migrationsberatung Soziales"
"Migrationsberatung München","info@migrationsberatung-muenchen.de","https://www.migrationsberatung-muenchen.de/","Migrationsberatung Soziales"
"Migrationsberatung Frankfurt","info@migrationsberatung-frankfurt.de","https://www.migrationsberatung-frankfurt.de/","Migrationsberatung Soziales"
"Migrationsberatung Köln","info@migrationsberatung-koeln.de","https://www.migrationsberatung-koeln.de/","Migrationsberatung Soziales"
"Migrationsberatung Stuttgart","info@migrationsberatung-stuttgart.de","https://www.migrationsberatung-stuttgart.de/","Migrationsberatung Soziales"
"Migrationsberatung Düsseldorf","info@migrationsberatung-duesseldorf.de","https://www.migrationsberatung-duesseldorf.de/","Migrationsberatung Soziales"
"Migrationsberatung Dortmund","info@migrationsberatung-dortmund.de","https://www.migrationsberatung-dortmund.de/","Migrationsberatung Soziales"
"Migrationsberatung Leipzig","info@migrationsberatung-leipzig.de","https://www.migrationsberatung-leipzig.de/","Migrationsberatung Soziales"
"Migrationsberatung Bremen","info@migrationsberatung-bremen.de","https://www.migrationsberatung-bremen.de/","Migrationsberatung Soziales"
"Flüchtlingshilfe Berlin","info@fluechtlingshilfe-berlin.de","https://www.fluechtlingshilfe-berlin.de/","Flüchtlingshilfe Soziales"
"Flüchtlingshilfe Hamburg","info@fluechtlingshilfe-hamburg.de","https://www.fluechtlingshilfe-hamburg.de/","Flüchtlingshilfe Soziales"
"Flüchtlingshilfe München","info@fluechtlingshilfe-muenchen.de","https://www.fluechtlingshilfe-muenchen.de/","Flüchtlingshilfe Soziales"
"Flüchtlingshilfe Frankfurt","info@fluechtlingshilfe-frankfurt.de","https://www.fluechtlingshilfe-frankfurt.de/","Flüchtlingshilfe Soziales"
"Flüchtlingshilfe Köln","info@fluechtlingshilfe-koeln.de","https://www.fluechtlingshilfe-koeln.de/","Flüchtlingshilfe Soziales"
"Flüchtlingshilfe Stuttgart","info@fluechtlingshilfe-stuttgart.de","https://www.fluechtlingshilfe-stuttgart.de/","Flüchtlingshilfe Soziales"
"Flüchtlingshilfe Düsseldorf","info@fluechtlingshilfe-duesseldorf.de","https://www.fluechtlingshilfe-duesseldorf.de/","Flüchtlingshilfe Soziales"
"Flüchtlingshilfe Dortmund","info@fluechtlingshilfe-dortmund.de","https://www.fluechtlingshilfe-dortmund.de/","Flüchtlingshilfe Soziales"
"Flüchtlingshilfe Leipzig","info@fluechtlingshilfe-leipzig.de","https://www.fluechtlingshilfe-leipzig.de/","Flüchtlingshilfe Soziales"
